epsilon,TT,L
0.1,26.332706766917294,27.31640625
0.2,21.042669584245075,16.50987432675045
0.3,18.752762430939228,13.292657704239918
0.4,17.96227293898463,11.8099121706399
0.5,22.849253055681302,15.302583025830259
0.6,23.62327095199349,16.366914710933028
0.7,23.24326192121631,15.583809523809524
0.7999999999999999,22.87405247813411,15.170499603489294
0.8999999999999999,22.253099173553718,14.812301166489926
0.9999999999999999,19.447103781174576,12.208236208236208
1.0999999999999999,19.58935501755683,12.14066918001885
1.2,17.677073767982858,10.612551672303645
1.3,17.896122685185187,10.693133802816902
1.4,18.78846987429562,11.304770318021202
1.5,18.6496841527053,11.042838240158783
1.5999999999999999,19.706901408450705,11.71027560394692
1.7,19.500475091624814,11.446677471636953
1.8,18.85931899641577,10.96360616128058
1.9,18.81298992161254,10.83047646717025
2.0,19.018422991893882,10.904334188765327
