RR,DET,DEratio,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.049972495124135645,0.9979985443959243,19.970956861705957,35.849673202614376,102,0.00980392156862745,4.164306924504254,0.9909934497816594,31.391930835734872,334.5817307692308,469,0.0021321961620469083
