type,lambda
original,0.5823631237571196
PPS_surrogate,0.5082359824661564
PPS_surrogate,0.5290200558294431
PPS_surrogate,0.4792833930910763
PPS_surrogate,0.4859885025532166
PPS_surrogate,0.45694963220291956
PPS_surrogate,0.6004016421822549
PPS_surrogate,0.4998271815950901
PPS_surrogate,0.585403919105218
PPS_surrogate,0.4885331391550289
PPS_surrogate,0.5561987499537011
PPS_surrogate,0.4837254935317225
PPS_surrogate,0.5539936227611748
PPS_surrogate,0.463302400071429
PPS_surrogate,0.5235670998503976
PPS_surrogate,0.4753143679661792
PPS_surrogate,0.43943870006936897
PPS_surrogate,0.5451879221157914
PPS_surrogate,0.6172276428300839
PPS_surrogate,0.4909895551632115
PPS_surrogate,0.605301418573753
PPS_surrogate,0.4774491523301079
PPS_surrogate,0.5260009171881097
PPS_surrogate,0.5053957909024192
PPS_surrogate,0.4711953489402087
PPS_surrogate,0.4958697308888962
PPS_surrogate,0.5100990768211013
PPS_surrogate,0.5498004784403744
PPS_surrogate,0.48731041065844255
PPS_surrogate,0.5515748234722264
PPS_surrogate,0.4580880006588273
PPS_surrogate,0.4410580930134993
PPS_surrogate,0.4997594515235029
PPS_surrogate,0.4665962237958856
PPS_surrogate,0.41738337494960914
PPS_surrogate,0.44051695654378786
PPS_surrogate,0.4090723910936291
PPS_surrogate,0.5578685364102087
PPS_surrogate,0.48439699566491207
PPS_surrogate,0.43705645642011676
