epsilon,TT,L
0.1,18.471751412429377,40.975
0.2,26.07710843373494,41.968992248062015
0.3,31.283842794759824,41.14367816091954
0.4,33.34137931034483,36.713740458015266
0.5,35.76381215469613,33.56955380577428
0.6,35.45975744211687,28.3625
0.7,32.44951712028095,23.908376963350786
0.7999999999999999,35.46695278969957,26.1651728553137
0.8999999999999999,38.6641156462585,28.527918781725887
0.9999999999999999,41.87266553480475,30.527568922305765
1.0999999999999999,43.90818858560794,31.225268176400476
1.2,46.88284518828452,33.06946107784431
1.3,54.42056074766355,39.84861111111111
1.4,55.776105362182506,40.65229485396384
1.5,51.556798623063685,36.5779702970297
1.5999999999999999,46.448776758409785,31.866099893730073
1.7,42.62603878116344,28.25860465116279
1.8,38.98380062305296,24.796787148594376
1.9,36.7225769007545,22.96985294117647
2.0,33.94130089899524,20.665364583333332
