RR,DET,DEratio,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.050616319444444446,0.970673983879266,19.17709534263273,11.574642126789366,145,0.006896551724137931,2.9583761373245254,0.9807923169267707,9.0347551342812,148.0834464043419,480,0.0020833333333333333
