file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
pks1424-41_lc_liner.csv,19,4,0.624198661863047,3.7677510435679364,1.5126966262252375,4.995104523911413,0.7491958952366365,12.652793745758785
