epsilon,TT,L
0.1,0.0,0.0
0.2,2.0,2.0
0.3,2.35,2.1875
0.4,2.3865030674846626,2.392857142857143
0.5,2.5967413441955194,2.4057142857142857
0.6,2.760652765185857,2.531111111111111
0.7,3.057297297297297,2.7313253012048193
0.7999999999999999,3.4142589118198874,2.9734375
0.8999999999999999,3.8507034165948895,3.231578947368421
0.9999999999999999,4.251846877098724,3.5477894736842104
1.0999999999999999,4.674148896371118,3.777186564682408
1.2,5.1175710594315245,4.0633547306726205
1.3,5.525936395759717,4.327298713673177
1.4,5.982447278696805,4.5797577499486755
1.5,6.445911512624508,4.843510054844607
1.5999999999999999,6.96767895878525,5.207205683355887
1.7,7.531752577319588,5.559659090909091
1.8,8.071547911547912,5.94810826977718
1.9,8.628598484848485,6.316697561671182
2.0,9.29338919925512,6.730928689883914
