RR,DET,DEratio,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.04649265093691847,0.9970034246575342,21.44432301806741,110.9047619047619,260,0.0038461538461538464,3.044522437702424,0.9957191780821918,8.351885098743267,157.90578512396695,317,0.0031545741324921135
