RR,DET,DEratio,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.04296417233560091,0.8513764566796149,19.81596317111289,6.991678224687933,107,0.009345794392523364,2.131569764041334,0.9030569160614761,7.143620574482298,99.49697656840515,525,0.0019047619047619048
