RR,DET,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.05159321483645808,0.5323433173923987,3.3202511773940344,31,0.03225806451612903,1.437124170377548,0.6902844198338787,4.233886530297182,45.171175373134325,555,0.0018018018018018018
