RR,DET,DEratio,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.06041588776727376,0.6382790629143952,10.564755174550955,3.2280178837555886,22,0.045454545454545456,1.4880641067309812,0.766317960807426,4.005390835579515,48.35643335643336,474,0.002109704641350211
