epsilon,TT,L
0.1,4.8108108108108105,15.375
0.2,7.845849802371541,12.146341463414634
0.3,9.641686182669789,10.164102564102564
0.4,9.042983565107459,7.617117117117117
0.5,8.528846153846153,6.108988764044944
0.6,8.270014211274278,5.4745538664904165
0.7,8.883136657784545,5.8960970464135025
0.7999999999999999,9.165801427644388,6.031943212067436
0.8999999999999999,9.180071369750205,6.103866565579985
0.9999999999999999,9.46098588060441,6.249407783417936
1.0999999999999999,10.021487603305784,6.661038961038961
1.2,10.40280924331672,6.923244929797192
1.3,10.61273776447959,7.160490137477585
1.4,10.677641955835963,7.264214046822742
1.5,10.625779996434302,7.171421421421422
1.5999999999999999,10.618063466232709,7.06205035971223
1.7,10.544211621340466,6.944196428571429
1.8,10.548066298342542,6.854727846925506
1.9,10.593823299452698,6.822438009363621
2.0,10.71236123238119,6.817704918032787
