RR,DET,DEratio,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.0465681412418171,0.9968051118210862,21.40530167706111,23.11111111111111,107,0.009345794392523364,3.559908134591014,0.9877529286474973,10.027027027027026,152.82270916334662,284,0.0035211267605633804
