file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
pks0235+164_lc_liner.csv,11,4,0.9047559635793421,11.064309884097188,2.4603757183666866,14.69595468216906,0.905955243203255,22.74132202435458
