RR,DET,DEratio,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.05252515624787244,0.41075826312378483,7.8202197283406045,2.4854901960784312,28,0.03571428571428571,0.7876104683250817,0.6266364225534673,2.935336976320583,35.56072484256522,542,0.0018450184501845018
