epsilon,TT,L
0.1,2.625,4.857142857142857
0.2,2.61139896373057,2.9622641509433962
0.3,2.6882051282051282,2.6385135135135136
0.4,2.8544102019128585,2.463228271251194
0.5,3.194076526857984,2.5936859368593685
0.6,3.6962517680339464,2.87251356238698
0.7,4.303574636249326,3.208106848889579
0.7999999999999999,5.019396551724138,3.643595169924063
0.8999999999999999,5.820487668161435,4.12856374394836
0.9999999999999999,6.7059894779441525,4.656764031502343
1.0999999999999999,7.618551885218552,5.192061826161626
1.2,8.348088795481413,5.568361684708451
1.3,9.099580162686959,5.929175475687104
1.4,9.84010286166425,6.406238984843144
1.5,10.743510005408329,6.903540686840004
1.5999999999999999,11.715469228627123,7.526938478340007
1.7,13.162118065855829,8.474794388001936
1.8,15.344548903183243,9.884636003002036
1.9,17.97621038936902,11.54989180091368
2.0,20.582232769294265,13.128835978835978
