type,lambda
original,0.7145577047262943
PPS_surrogate,0.712328262865962
PPS_surrogate,0.4458934936674577
PPS_surrogate,0.7669251046338602
PPS_surrogate,0.5925965797164185
PPS_surrogate,0.6168938079170763
PPS_surrogate,0.6137840880085474
PPS_surrogate,0.4820952321532485
PPS_surrogate,0.6603080277259945
PPS_surrogate,0.5101048522062643
PPS_surrogate,0.6818109409412123
PPS_surrogate,0.5623719435692174
PPS_surrogate,0.6673735426062207
PPS_surrogate,0.6598053050365228
PPS_surrogate,0.5373059746350026
PPS_surrogate,0.6035209982196968
PPS_surrogate,0.5142710175377437
PPS_surrogate,0.5904485430493052
PPS_surrogate,0.5902246589267711
PPS_surrogate,0.6517431902053885
PPS_surrogate,0.5953697477826085
PPS_surrogate,0.6608897979818273
PPS_surrogate,0.6855350795650508
PPS_surrogate,0.695310411781943
PPS_surrogate,0.5167391704875384
PPS_surrogate,0.5962497579450353
PPS_surrogate,0.7071691627465744
PPS_surrogate,0.5488807389340672
PPS_surrogate,0.4986000774898567
PPS_surrogate,0.642373949295747
PPS_surrogate,0.7026881022973923
PPS_surrogate,0.5151544073210566
PPS_surrogate,0.6661041479845902
PPS_surrogate,0.6102465064276709
PPS_surrogate,0.5224859729368228
PPS_surrogate,0.480975127135203
PPS_surrogate,0.546448245150132
PPS_surrogate,0.6855739197568952
PPS_surrogate,0.576403924770448
PPS_surrogate,0.6263451073853462
