file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
s5_0716+71_lc_liner.csv,3,4,0.4618346019327547,3.20203230217151,1.0209005705517746,3.9176069215222977,0.5903210057366044,9.179449747739483
