epsilon,TT,L
0.1,4.876865671641791,13.53061224489796
0.2,6.526315789473684,8.150753768844222
0.3,6.488482922954726,5.905785123966942
0.4,6.467722772277228,5.0647743813682675
0.5,6.548426644871271,4.778990450204638
0.6,7.21591526344378,5.0133111480865225
0.7,8.297017978253848,5.596348884381339
0.7999999999999999,9.295886367828814,6.104701397712834
0.8999999999999999,10.872714298456872,7.016967379615247
0.9999999999999999,12.933088235294118,8.247647768395657
1.0999999999999999,15.293836084790465,9.800998208343998
1.2,17.45307510044298,11.278470715835141
1.3,19.54123767204942,12.739804709936818
1.4,21.796522339935514,14.30279312461633
1.5,23.515636190021485,15.335229966808914
1.5999999999999999,24.919384389886407,16.167684887459806
1.7,25.453106115542663,16.40685191032523
1.8,26.00419764931638,16.462980030721965
1.9,26.798698951933503,16.801953005797987
2.0,27.41602409638554,16.97488721804511
