epsilon,TT,L
0.1,6.239819004524887,7.175257731958763
0.2,14.856573705179283,14.607692307692307
0.3,17.440677966101696,19.793548387096774
0.4,17.93394077448747,16.973913043478262
0.5,16.194244604316548,14.865319865319865
0.6,14.491970802919708,13.005347593582888
0.7,13.442260442260443,11.607758620689655
0.7999999999999999,13.218954248366012,10.53615520282187
0.8999999999999999,13.587817258883248,10.392125984251969
0.9999999999999999,13.733772342427093,10.169491525423728
1.0999999999999999,13.174125305126118,9.614268440145104
1.2,12.314643799472295,8.521455223880597
1.3,10.812213039485767,7.202395964691046
1.4,11.517294986397202,7.508324661810614
1.5,12.378406708595389,7.8931018730013704
1.5999999999999999,13.451851851851853,8.50349040139616
1.7,13.551970214086255,8.625960372017792
1.8,14.453073463268366,9.395061728395062
1.9,16.016737674984785,10.545640605812526
2.0,17.579077684927267,11.692953020134228
