RR,DET,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.049111768168221916,0.7785253714606112,9.69284467713787,65,0.015384615384615385,2.692658409803519,0.8581440986823662,13.011689691817216,100.40255009107469,539,0.0018552875695732839
