epsilon,TT,L
0.1,2.0,0.0
0.2,2.0,2.4
0.3,2.0555555555555554,2.4285714285714284
0.4,2.2054794520547945,2.49
0.5,2.290566037735849,2.48559670781893
0.6,2.41112828438949,2.6216768916155417
0.7,2.562447611064543,2.8446969696969697
0.7999999999999999,2.7724425887265136,2.952807160292921
0.8999999999999999,2.948093220338983,3.0746438746438747
0.9999999999999999,3.1645468998410173,3.2166452166452166
1.0999999999999999,3.3582273286828066,3.4024725274725274
1.2,3.579252150893448,3.599328483491886
1.3,3.7683192590574777,3.763249247859292
1.4,3.939365994236311,3.9382814050406827
1.5,4.0943171675096695,4.091018375407866
1.5999999999999999,4.252898425333103,4.290819470117067
1.7,4.435313075506445,4.498751040799334
1.8,4.619946277291825,4.6874059207225285
1.9,4.843416593447973,4.936083672283556
2.0,5.089905818454961,5.207057546145494
