file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
mkn501_lc_liner.csv,1,4,0.6743462713000181,3.3464552969312558,1.4782199902371043,3.3195610870060386,0.5710727736605515,14.779474717112093
