RR,DET,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.045768284451412025,0.8851434008427348,8.579710144927537,116,0.008620689655172414,2.714977407840202,0.9318336278374337,9.39753255654558,116.01173797803862,567,0.001763668430335097
