type,lambda
original,1.3947983537038142
FT_surrogate,1.4328146151290169
FT_surrogate,1.26212875034826
FT_surrogate,1.3867697716936112
FT_surrogate,1.0558169104814255
FT_surrogate,1.3506458486225787
FT_surrogate,1.141101058821236
FT_surrogate,1.2119138014800255
FT_surrogate,0.9371427594189464
FT_surrogate,1.0678064832253875
FT_surrogate,1.6592495296442646
FT_surrogate,1.0557228680094068
FT_surrogate,0.6738186087722379
FT_surrogate,0.8709524644309626
FT_surrogate,1.5074582812939736
FT_surrogate,1.125220711875165
FT_surrogate,1.2671563699995751
FT_surrogate,1.259852128340812
FT_surrogate,1.2927577153127057
FT_surrogate,0.7267762378267181
FT_surrogate,1.256386004126771
FT_surrogate,1.5495645868663923
FT_surrogate,1.5042426540687293
FT_surrogate,1.1828820967948281
FT_surrogate,1.678582009944045
FT_surrogate,1.395889673343387
FT_surrogate,0.9015822945764164
FT_surrogate,1.3051727475718555
FT_surrogate,1.0253287832135507
FT_surrogate,1.1563567088388746
FT_surrogate,1.4818416149715772
FT_surrogate,1.094818917749794
FT_surrogate,1.373425855881223
FT_surrogate,0.602972199219483
FT_surrogate,1.160693883517377
FT_surrogate,1.2258332438112607
FT_surrogate,1.475680769802909
FT_surrogate,1.0612654943646331
FT_surrogate,1.3895140613828347
FT_surrogate,1.1988663399338988
Shuffle_surrogate,1.2499573532232557
Shuffle_surrogate,1.7077178974433922
Shuffle_surrogate,1.2142793867660104
Shuffle_surrogate,1.6934750369701816
Shuffle_surrogate,0.9011316297526296
Shuffle_surrogate,0.5377735133435301
Shuffle_surrogate,0.9457051573658065
Shuffle_surrogate,1.0367736832817596
Shuffle_surrogate,0.6760617202680019
Shuffle_surrogate,1.1231718776467392
Shuffle_surrogate,0.5729621774578818
Shuffle_surrogate,0.5796399050363569
Shuffle_surrogate,1.1577353985878902
Shuffle_surrogate,0.6031862433410063
Shuffle_surrogate,0.884189692856236
Shuffle_surrogate,0.7340185788677913
Shuffle_surrogate,0.5485747904743631
Shuffle_surrogate,0.9607193505051047
Shuffle_surrogate,0.9363096254831108
Shuffle_surrogate,0.8057421298982086
Shuffle_surrogate,0.6016071344793886
Shuffle_surrogate,0.9720947099344993
Shuffle_surrogate,0.8479630071072815
Shuffle_surrogate,0.9271820825127524
Shuffle_surrogate,0.5988887417336327
Shuffle_surrogate,1.4779990587631087
Shuffle_surrogate,1.2986711152906865
Shuffle_surrogate,1.6286790921712389
Shuffle_surrogate,1.0150542891700987
Shuffle_surrogate,1.4780410108484343
Shuffle_surrogate,0.7457838567300357
Shuffle_surrogate,0.9233124721566891
Shuffle_surrogate,0.8231311493188845
Shuffle_surrogate,1.2661079715828516
Shuffle_surrogate,0.8123432286915414
Shuffle_surrogate,1.1850520392416264
Shuffle_surrogate,0.767136341548449
Shuffle_surrogate,0.9309290101961002
Shuffle_surrogate,1.2910953768982871
