type,lambda
original,0.8450166050466862
FT_surrogate,0.6242502304713046
FT_surrogate,0.6153793068087514
FT_surrogate,0.5099664995943171
FT_surrogate,0.6300686686901575
FT_surrogate,0.648493473986396
FT_surrogate,0.5987228638830207
FT_surrogate,0.5809034698562694
FT_surrogate,0.5777875196082808
FT_surrogate,0.687934820843423
FT_surrogate,0.714992403437141
FT_surrogate,0.6369991744470973
FT_surrogate,0.5973477136750239
FT_surrogate,0.6333294506195146
FT_surrogate,0.6599710450105932
FT_surrogate,0.581811489073815
FT_surrogate,0.6220242607595604
FT_surrogate,0.47824777596352397
FT_surrogate,0.5624506284771932
FT_surrogate,0.6230213478112647
FT_surrogate,0.6012472793743702
FT_surrogate,0.6438136721992423
FT_surrogate,0.6123220428953332
FT_surrogate,0.6966886119254879
FT_surrogate,0.5929235819913912
FT_surrogate,0.5560306558601992
FT_surrogate,0.6286816720393653
FT_surrogate,0.5654310573223397
FT_surrogate,0.5316109287003553
FT_surrogate,0.6670789325500405
FT_surrogate,0.4399746557234984
FT_surrogate,0.6272422136821706
FT_surrogate,0.6712394753843433
FT_surrogate,0.7011205444725157
FT_surrogate,0.7020402956028619
FT_surrogate,0.5298953135779088
FT_surrogate,0.533309686457988
FT_surrogate,0.6323293200374337
FT_surrogate,0.5795364529039571
FT_surrogate,0.6915275192318073
Shuffle_surrogate,0.32736916095316304
Shuffle_surrogate,0.420498404319156
Shuffle_surrogate,0.5595308729181557
Shuffle_surrogate,0.4495466280767164
Shuffle_surrogate,0.4398110991997095
Shuffle_surrogate,0.33484950131488145
Shuffle_surrogate,0.4358486124335441
Shuffle_surrogate,0.369448443391167
Shuffle_surrogate,0.3791026260357171
Shuffle_surrogate,0.429739512691702
Shuffle_surrogate,0.5434058146313263
Shuffle_surrogate,0.44201639442573337
Shuffle_surrogate,0.37924007259936965
Shuffle_surrogate,0.4484411180836844
Shuffle_surrogate,0.46360735561298066
Shuffle_surrogate,0.43616527077010886
Shuffle_surrogate,0.4532331436492735
Shuffle_surrogate,0.49965671361712566
Shuffle_surrogate,0.36324942843716174
Shuffle_surrogate,0.44635533530490457
Shuffle_surrogate,0.3728854331824666
Shuffle_surrogate,0.3767060346596798
Shuffle_surrogate,0.5414227158564331
Shuffle_surrogate,0.3405230181317778
Shuffle_surrogate,0.5127795788180571
Shuffle_surrogate,0.3927546984116518
Shuffle_surrogate,0.45228029729099184
Shuffle_surrogate,0.4480492815103196
Shuffle_surrogate,0.5179644583546572
Shuffle_surrogate,0.5232657331826448
Shuffle_surrogate,0.43068324244703154
Shuffle_surrogate,0.4359222097497877
Shuffle_surrogate,0.3723307685520653
Shuffle_surrogate,0.47187116006286267
Shuffle_surrogate,0.43728077475869376
Shuffle_surrogate,0.49541323965670436
Shuffle_surrogate,0.4754516213046353
Shuffle_surrogate,0.49216468912165984
Shuffle_surrogate,0.44109850612195295
