-7.71903e+00 -8.15983e+00 -8.61878e+00
-9.09304e+00 -9.57883e+00 -1.00713e+01
-1.05646e+01 -1.10515e+01 -1.15239e+01
-1.19723e+01 -1.23866e+01 -1.27559e+01
-1.30694e+01 -1.33165e+01 -1.34876e+01
-1.35748e+01 -1.35723e+01 -1.34772e+01
-1.32892e+01 -1.30116e+01 -1.26503e+01
-1.22141e+01 -1.17137e+01 -1.11613e+01
-1.05700e+01 -9.95283e+00 -9.32227e+00
-8.68988e+00 -8.06589e+00 -7.45900e+00
-6.87631e+00 -6.32334e+00 -5.80415e+00
-5.32143e+00 -4.87674e+00 -4.47063e+00
-4.10289e+00 -3.77267e+00 -3.47866e+00
-3.21920e+00 -2.99245e+00 -2.79644e+00
-2.62916e+00 -2.48863e+00 -2.37296e+00
-2.28036e+00 -2.20919e+00 -2.15794e+00
-2.12531e+00 -2.11015e+00 -2.11150e+00
-2.12857e+00 -2.16074e+00 -2.20757e+00
-2.26880e+00 -2.34430e+00 -2.43411e+00
-2.53844e+00 -2.65761e+00 -2.79212e+00
-2.94256e+00 -3.10968e+00 -3.29436e+00
-3.49757e+00 -3.72039e+00 -3.96402e+00
-4.22970e+00 -4.51874e+00 -4.83247e+00
-5.17221e+00 -5.53920e+00 -5.93454e+00
-6.35914e+00 -6.81357e+00 -7.29794e+00
-7.81178e+00 -8.35382e+00 -8.92182e+00
-9.51230e+00 -1.01204e+01 -1.07394e+01
-1.13611e+01 -1.19749e+01 -1.25684e+01
-1.31275e+01 -1.36363e+01 -1.40784e+01
-1.44369e+01 -1.46961e+01 -1.48424e+01
-1.48655e+01 -1.47591e+01 -1.45222e+01
-1.41589e+01 -1.36782e+01 -1.30936e+01
-1.24222e+01 -1.16827e+01 -1.08952e+01
-1.00790e+01 -9.25236e+00 -8.43134e+00
-7.62962e+00 -6.85819e+00 -6.12544e+00
-5.43731e+00 -4.79754e+00 -4.20804e+00
-3.66916e+00 -3.18003e+00 -2.73888e+00
-2.34323e+00 -1.99018e+00 -1.67652e+00
-1.39892e+00 -1.15403e+00 -9.38554e-01
-7.49313e-01 -5.83302e-01 -4.37702e-01
-3.09902e-01 -1.97504e-01 -9.83182e-02
-1.03568e-02 6.81756e-02 1.38897e-01
2.03262e-01 2.62579e-01 3.18028e-01
3.70673e-01 4.21480e-01 4.71334e-01
5.21048e-01 5.71384e-01 6.23061e-01
6.76767e-01 7.33174e-01 7.92946e-01
8.56749e-01 9.25266e-01 9.99201e-01
1.07929e+00 1.16631e+00 1.26110e+00
1.36455e+00 1.47762e+00 1.60136e+00
1.73690e+00 1.88548e+00 2.04844e+00
2.22724e+00 2.42348e+00 2.63889e+00
2.87532e+00 3.13479e+00 3.41944e+00
3.73155e+00 4.07353e+00 4.44784e+00
4.85702e+00 5.30356e+00 5.78986e+00
6.31805e+00 6.88987e+00 7.50643e+00
8.16792e+00 8.87329e+00 9.61978e+00
1.04025e+01 1.12140e+01 1.20433e+01
1.28762e+01 1.36943e+01 1.44753e+01
