epsilon,TT,L
0.1,8.36046511627907,8.16030534351145
0.2,19.31111111111111,18.875912408759124
0.3,16.721549636803875,13.478260869565217
0.4,14.54391891891892,11.115902964959568
0.5,12.970484061393153,9.425138632162662
0.6,13.216822429906543,10.011345218800649
0.7,12.407181571815718,9.167247386759582
0.7999999999999999,10.077812361049356,7.24
0.8999999999999999,8.745661091827074,6.054644808743169
0.9999999999999999,8.28354045143292,5.796229442438829
1.0999999999999999,7.93465140478668,5.515686274509804
1.2,7.831327402755974,5.454471101417666
1.3,7.998149861239593,5.654273297923709
1.4,8.042498650836482,5.605630908343609
1.5,8.072645956726701,5.599019785805046
1.5999999999999999,8.405196868262793,5.808885874173308
1.7,8.888175087108014,6.138037307380373
1.8,9.260446834919321,6.335623759352573
1.9,9.424088376185356,6.3783475783475785
2.0,9.692972671500279,6.5871746203904555
