epsilon,TT,L
0.1,8.701923076923077,17.490909090909092
0.2,9.312,15.552631578947368
0.3,9.442238267148014,12.369668246445498
0.4,8.681034482758621,10.15542521994135
0.5,7.59144893111639,7.923211169284468
0.6,6.849824208940231,6.258382642998027
0.7,6.55201837873318,5.455289304500292
0.7999999999999999,7.05146880310755,5.529959514170041
0.8999999999999999,7.564458622630887,5.6278933489598595
0.9999999999999999,8.213265776140029,5.888201603665522
1.0999999999999999,8.864482306684142,6.122460391425909
1.2,9.779947916666666,6.607756504663721
1.3,11.079452362248906,7.378156373592942
1.4,12.56845107503291,8.30177601643916
1.5,14.222441592629155,9.30231884057971
1.5999999999999999,16.67120286010841,10.898784194528876
1.7,19.456521739130434,12.660575679172057
1.8,22.234177215189874,14.466367713004484
1.9,25.71992508284109,16.663041440090005
2.0,29.60568524694299,19.077649958915366
