epsilon,TT,L
0.1,4.282051282051282,5.352941176470588
0.2,3.7241379310344827,4.260869565217392
0.3,5.539130434782609,5.285714285714286
0.4,6.067839195979899,5.374384236453202
0.5,5.356070941336971,4.7
0.6,4.971807628524046,4.237347294938918
0.7,4.658511722731906,3.916490486257928
0.7999999999999999,4.532525951557093,3.6241565452091766
0.8999999999999999,4.515754978573229,3.5640776699029124
0.9999999999999999,4.708640989822391,3.553314121037464
1.0999999999999999,5.001309328968904,3.6917208250918336
1.2,5.287838776928423,3.8391948172142527
1.3,5.6592,4.10070351758794
1.4,6.068017366136035,4.427639920304292
1.5,6.442219270460815,4.7071440356376835
1.5999999999999999,6.824589697372166,4.968513472600666
1.7,7.11369440774989,5.122260509993108
1.8,7.368680641183724,5.269083969465649
1.9,7.592409750077136,5.370200774920747
2.0,7.830202470579636,5.512679162072767
