epsilon,TT,L
0.1,2.8947368421052633,2.0
0.2,3.624796084828711,2.9713375796178343
0.3,6.39719970523213,5.637906647807638
0.4,8.407369498464687,7.400970873786408
0.5,8.31293817718292,7.177458033573141
0.6,7.982943777637398,6.604308390022676
0.7,7.973582573767959,6.076495834385256
0.7999999999999999,8.743529102614637,6.576882735473044
0.8999999999999999,9.81045751633987,7.388028700906345
0.9999999999999999,10.809450718123014,7.802697302697303
1.0999999999999999,11.652717503616449,8.030221825219591
1.2,11.954960145971382,8.09537376204043
1.3,12.284791704566127,8.216761904761904
1.4,12.504679316562205,8.269927750799479
1.5,13.004090150250418,8.405393258426967
1.5999999999999999,13.62072094366081,8.743046357615894
1.7,14.3920337162218,9.061144839549003
1.8,15.22498326639893,9.514372822299652
1.9,16.124510304888435,10.051661331272767
2.0,17.088380985487095,10.619565217391305
