type,lambda
original,0.5823631237571196
FT_surrogate,0.4640395227393645
FT_surrogate,0.4592644341797713
FT_surrogate,0.5179041744025843
FT_surrogate,0.5469439255742243
FT_surrogate,0.47968383316133034
FT_surrogate,0.46893692520931773
FT_surrogate,0.42620108837099807
FT_surrogate,0.41867832838741637
FT_surrogate,0.5138058095943621
FT_surrogate,0.5079490132796775
FT_surrogate,0.5608004791948944
FT_surrogate,0.5239402363314112
FT_surrogate,0.4735525872477588
FT_surrogate,0.5421292547365154
FT_surrogate,0.46847716848768534
FT_surrogate,0.500526759298315
FT_surrogate,0.5009940776442976
FT_surrogate,0.5526576144582611
FT_surrogate,0.4882375621236407
FT_surrogate,0.5431829692043443
FT_surrogate,0.5511465701931316
FT_surrogate,0.4662690918033441
FT_surrogate,0.5062231902847276
FT_surrogate,0.4491292050565885
FT_surrogate,0.4750688489393281
FT_surrogate,0.4558152954114954
FT_surrogate,0.5226968021818131
FT_surrogate,0.5773218087316028
FT_surrogate,0.48861977483666835
FT_surrogate,0.48981445255758105
FT_surrogate,0.4501998487572279
FT_surrogate,0.5237535410273221
FT_surrogate,0.4794420514770487
FT_surrogate,0.4722441557840222
FT_surrogate,0.5071949971939694
FT_surrogate,0.47529467254728885
FT_surrogate,0.5250971589667001
FT_surrogate,0.4216740659228203
FT_surrogate,0.4748043094888158
Shuffle_surrogate,0.5122651812763204
Shuffle_surrogate,0.48925294049743817
Shuffle_surrogate,0.4526493076950298
Shuffle_surrogate,0.5277002630717724
Shuffle_surrogate,0.4071397132341998
Shuffle_surrogate,0.4233912243912313
Shuffle_surrogate,0.5479304918876242
Shuffle_surrogate,0.4113534028814019
Shuffle_surrogate,0.4583999233513367
Shuffle_surrogate,0.553586050398718
Shuffle_surrogate,0.5085430658562425
Shuffle_surrogate,0.5186163093490492
Shuffle_surrogate,0.6227521544634967
Shuffle_surrogate,0.5823428093812094
Shuffle_surrogate,0.534468907443773
Shuffle_surrogate,0.445998149250498
Shuffle_surrogate,0.5006901999536796
Shuffle_surrogate,0.5277561907662317
Shuffle_surrogate,0.4610852825490985
Shuffle_surrogate,0.5252335319349415
Shuffle_surrogate,0.5724487151023819
Shuffle_surrogate,0.5702405333936885
Shuffle_surrogate,0.48504782751081477
Shuffle_surrogate,0.49964913096490476
Shuffle_surrogate,0.5362982738039762
Shuffle_surrogate,0.535084023837541
Shuffle_surrogate,0.43984438913172047
Shuffle_surrogate,0.5173942637101258
Shuffle_surrogate,0.5529313911945789
Shuffle_surrogate,0.502116626845819
Shuffle_surrogate,0.4892936499132235
Shuffle_surrogate,0.4955157165398379
Shuffle_surrogate,0.5131761498977575
Shuffle_surrogate,0.5067923299711939
Shuffle_surrogate,0.4938553536684036
Shuffle_surrogate,0.5153839338255812
Shuffle_surrogate,0.4803289417471766
Shuffle_surrogate,0.5048234499592015
Shuffle_surrogate,0.4844981333229656
