epsilon,TT,L
0.1,2.2127659574468086,9.470588235294118
0.2,3.1774891774891776,9.446808510638299
0.3,4.321063394683026,7.7272727272727275
0.4,5.762086513994911,7.809027777777778
0.5,7.546040515653775,8.824444444444444
0.6,8.846205507051712,8.870786516853933
0.7,9.80616038236856,9.0546955624355
0.7999999999999999,10.470268006700168,9.196414653156664
0.8999999999999999,10.961047683008731,8.715973003374579
0.9999999999999999,11.148158482142858,8.38566402814424
1.0999999999999999,11.271767190800281,8.230576441102757
1.2,11.637096774193548,8.259236641221374
1.3,12.19905303030303,8.47953056768559
1.4,12.982059562253319,9.007218355246197
1.5,13.787204690463874,9.471596474045054
1.5999999999999999,14.72891668075038,10.21046258173892
1.7,15.867271505376344,11.021471652593487
1.8,17.111711103611206,11.874576271186442
1.9,18.061030515257627,12.62
2.0,18.953564959657502,13.204367434132447
