file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
pmn_j0017-0512_lc_liner.csv,8,4,0.9703009773980297,14.266956359228706,2.594734546740516,16.526757296410217,0.9718809482609448,19.598823253971833
