type,lambda
original,0.8417976599372473
FT_surrogate,1.085861923433293
FT_surrogate,1.4240418016244427
FT_surrogate,1.2596908383566734
FT_surrogate,1.251807644271565
FT_surrogate,1.250862094930086
FT_surrogate,1.1432946291509942
FT_surrogate,1.4202580527677804
FT_surrogate,0.917908129937415
FT_surrogate,1.3331059075935996
FT_surrogate,1.6035503601087335
FT_surrogate,1.4191919651482805
FT_surrogate,1.0195416911942732
FT_surrogate,1.0141183537257041
FT_surrogate,1.4363743408729306
FT_surrogate,1.269585529842408
FT_surrogate,0.683744950663384
FT_surrogate,1.068364638321809
FT_surrogate,1.2090966321694403
FT_surrogate,1.393351583790047
FT_surrogate,1.2349801638111788
FT_surrogate,0.9636951370416291
FT_surrogate,1.4255083596825247
FT_surrogate,1.0682379329599476
FT_surrogate,1.3788894246717844
FT_surrogate,0.9741962008006293
FT_surrogate,1.1294287319068241
FT_surrogate,1.4497763039171925
FT_surrogate,1.559049226278614
FT_surrogate,1.1962533905241197
FT_surrogate,1.4506667577362788
FT_surrogate,1.0459098829190925
FT_surrogate,1.0726675212775492
FT_surrogate,1.6290114271128857
FT_surrogate,1.2988525316435844
FT_surrogate,1.029636311640258
FT_surrogate,1.2606121523279243
FT_surrogate,1.6088913979398618
FT_surrogate,1.1793462317526449
FT_surrogate,1.3478854851348743
Shuffle_surrogate,0.7606835976811483
Shuffle_surrogate,0.6124034532111954
Shuffle_surrogate,0.662824982631322
Shuffle_surrogate,0.3056974572013449
Shuffle_surrogate,0.40106616307905163
Shuffle_surrogate,0.9250207387648206
Shuffle_surrogate,0.7642886955786992
Shuffle_surrogate,1.098655343063687
Shuffle_surrogate,0.7396136618294722
Shuffle_surrogate,0.4658186062210435
Shuffle_surrogate,1.2476650848725601
Shuffle_surrogate,1.1209903899078186
Shuffle_surrogate,0.7739746102247368
Shuffle_surrogate,0.8332881992146106
Shuffle_surrogate,0.48230629439340317
Shuffle_surrogate,0.9101588556832529
Shuffle_surrogate,1.0839194414561875
Shuffle_surrogate,0.47910426546864143
Shuffle_surrogate,1.0907916870355616
Shuffle_surrogate,0.4833488943558109
Shuffle_surrogate,0.6818579273859912
Shuffle_surrogate,0.7297523892586376
Shuffle_surrogate,0.7472469055442139
Shuffle_surrogate,0.630370475386846
Shuffle_surrogate,0.7777741495546383
Shuffle_surrogate,0.9256357003701151
Shuffle_surrogate,0.7849355188210664
Shuffle_surrogate,0.7226546956936578
Shuffle_surrogate,1.0711842152415438
Shuffle_surrogate,1.120124031562841
Shuffle_surrogate,0.6930582285414337
Shuffle_surrogate,0.2181897058492539
Shuffle_surrogate,0.1799305505920365
Shuffle_surrogate,0.3585199651975274
Shuffle_surrogate,0.15230237784773046
Shuffle_surrogate,0.060845933107359786
Shuffle_surrogate,0.8412428846437454
Shuffle_surrogate,1.036082424962734
Shuffle_surrogate,0.6805553142589738
