RR,DET,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.03722278251830333,0.8464952838912521,21.092165898617512,102,0.00980392156862745,2.8432064222615145,0.905955243203255,21.390829694323145,154.43756906077348,539,0.0018552875695732839
