RR,DET,DEratio,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.0542779538252603,0.8653878231859883,15.943633873376548,5.04178814382896,57,0.017543859649122806,1.8497783157655294,0.9240200166805671,6.674096385542168,78.71800679501699,470,0.002127659574468085
