RR,DET,DEratio,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.05288599011451369,0.8177136972193615,15.46182070996064,6.481632653061224,60,0.016666666666666666,2.232914792511498,0.8815653964984552,5.996497373029772,68.88667992047714,271,0.0036900369003690036
