epsilon,TT,L
0.1,10.524625267665954,7.956375838926174
0.2,14.232289950576606,10.418316831683168
0.3,23.06126126126126,16.872282608695652
0.4,27.33213644524237,20.037433155080215
0.5,27.834752981260646,20.868217054263567
0.6,29.24701873935264,24.439306358381504
0.7,28.469354838709677,24.346478873239437
0.7999999999999999,25.023066485753052,20.285393258426968
0.8999999999999999,23.737423312883436,19.911016949152543
0.9999999999999999,25.808860759493673,23.51073985680191
1.0999999999999999,25.965102286401926,25.041062801932366
1.2,23.271502590673574,21.64859437751004
1.3,19.660330578512397,16.92466765140325
1.4,18.06791907514451,15.328662420382166
1.5,16.940985732814525,14.39150401836969
1.5999999999999999,15.459025470653378,13.170779861796644
1.7,14.651612903225807,12.59605026929982
1.8,13.820568927789934,12.214227309893705
1.9,12.689345794392523,10.782903663500678
2.0,11.833280204016576,9.398268398268398
