file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
pks2326-502_lc_liner.csv,23,6,0.9090399592357912,17.007114077850396,2.767577390183408,20.38152318029122,0.9635497835497836,17.39442880005997
