RR,DET,DEratio,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.046604671280276816,0.9553364269141531,20.498726858705542,9.774480712166172,98,0.01020408163265306,2.8044571666142435,0.9715052204176334,9.903178122690317,148.22672277748552,544,0.001838235294117647
