file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
pks2255-282_lc_liner.csv,8,4,0.8928021540731699,11.855627150219345,2.4756120581951673,17.182300411491905,0.9474452554744526,18.679442636420436
