RR,DET,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.05010385020770042,0.9996906419180202,44.88194444444444,104,0.009615384615384616,4.517342223280145,0.9995359628770302,38.01176470588236,363.44362017804156,508,0.001968503937007874
