RR,DET,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.05306381273609312,0.594574780058651,3.4018456375838926,76,0.013157894736842105,1.4123510099730603,0.7639296187683284,4.415254237288136,50.598287027365785,507,0.0019723865877712033
