Brownian motion,Logistic map,Logistic map + noise,Lorenz attractor (x),Lorenz attractor (x) + noise,Sine wave,Sine wave + noise,White noise
4.03823874364528,7.05654227050584,7.3235843357508985,3.9336505009966034,4.286971651644911,4.3925247761257005,6.510919816264512,7.175366571895149
3.2391796340570864,6.824609083038322,7.048618288857871,3.0834554579604094,3.5218357199986134,3.740615738170988,6.105176099523968,6.867578673182128
1.5868905561838786,5.075252857616256,5.248407483868466,1.944969752554615,1.9870043328041669,4.365793260963798,4.1954371027746795,5.028767730172366
3.1665770789555023,3.117855029292365,3.8003900161917956,3.571411383492245,3.3136027003439703,5.510281802160731,3.6193338275943736,3.8114360510299297
2.0462121301079965,6.113909471754206,6.281410838954408,1.8010161273330432,2.333095454307972,3.1735897323200892,5.257953214505588,6.077967726752143
2.5306998636304714,6.183865863639941,6.292372781961087,2.2261841126632818,2.6946933573785325,2.3313157639007978,5.3083041417426795,6.089535085797451
1.30293919733486,4.383721482505768,4.446295306142197,1.8151292253557416,1.5787014229517093,4.497931300085076,3.3435669759723123,4.201243550981664
0.6990534505017304,4.738970081513607,4.685234159809563,1.0679845362167362,0.9771765839305697,3.906107893039481,3.474919672560249,4.410755809262541
2.252150130325174,6.083759290052706,6.069453209802345,1.9121449041923755,2.3552847503997203,3.0762644926638374,5.006263040183168,5.837750218670571
0.4267648178547141,4.9599534877095826,4.88170827842822,0.8440983592416857,0.8287390726674209,3.8975502227271432,3.613323284060352,4.5928692515616945
11.535202665245357,13.477528608924068,13.57939629357529,11.144875779231965,11.528953539693378,9.026518493330721,13.14327913234489,13.508436645975209
1.6498888529772655,5.790161173683558,5.777896316225702,1.2331935712775888,1.7690737634638922,2.826090350697709,4.668053664908171,5.536064683748076
5.094282642134865,7.884836443553277,7.894136476546096,4.6896258566478,5.088705965129491,2.155228446702357,7.094228151204606,7.72155195396707
0.791099488040101,5.334463716881868,5.199317487339886,0.5972661791793434,0.9532106231787076,3.353040201078291,3.91640816453497,4.903161199748573
2.0792578619247184,5.99018948968605,5.918016603538699,1.6456717121927538,2.115316252968057,2.6534471632747785,4.814613106624281,5.670900112895151
0.5579444282443139,5.048410429206765,4.904368491723848,0.5586236626986422,0.6963628628959949,3.604017450430682,3.628482055541186,4.608821505148164
0.3084148174893544,5.085217578657358,4.91074384379069,0.39976714439088634,0.49124803531613814,3.67625265440981,3.5827904984694188,4.600423229223441
0.8433884876810418,4.369039860823204,4.164823275458533,1.3662115823221939,0.8880985998651376,4.309334939914725,2.8133934801471225,3.8415637588804312
1.9831969567459617,5.655300121664071,5.458660072626729,1.8062839394804935,1.999751683506594,3.3905398253950763,4.249879054263331,5.169554386212914
1.5325165389241202,5.589117273594258,5.4498059057127115,1.1751001236394345,1.55424262003107,2.8933422696945086,4.250931606371512,5.172207529778483
4.184503111403825,7.087882882591052,6.9853392920115365,3.8596006854988003,4.171860752770922,3.4368540744358076,6.085077698655148,6.777375517864526
0.7967375178902087,5.16286750632826,4.920112307276734,0.830780498859699,0.826724919628141,3.7284148581607504,3.5485620926157146,4.591885398981517
1.4521341335703697,5.499391465000537,5.292450636599091,1.2359166430401254,1.460916456618946,3.431149356075293,4.025332188968796,4.991574704155542
6.7222033724641586,9.019954069482534,8.97135186649488,6.399385022573984,6.704541119129467,5.530297393031738,8.309592457429707,8.826432767804434
2.201779148689526,5.790760524694242,5.599910619093391,1.9469361457454286,2.189653979791327,3.157214845321706,4.433942451602718,5.321580211895832
2.3365050531479246,6.031586656880263,5.920449432246197,1.9232491525536528,2.3260131927714176,2.696505706978915,4.835290815884807,5.672542537949699
0.49961291153249077,5.000836645814851,4.800044523653198,0.5392640422664561,0.5178481666601756,3.6775873092241227,3.474835055571626,4.487510118875197
0.9935250673241944,5.284829141796598,5.056014622057676,0.857248032708187,1.0000699189268978,3.5148974049514217,3.723238986626692,4.73821444095357
