RR,DET,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.047353316326530615,0.5966329966329966,3.291233283803863,24,0.041666666666666664,1.421286558809199,0.7573063973063973,4.046779417056495,49.481143047017774,560,0.0017857142857142857
