epsilon,TT,L
0.1,0.0,0.0
0.2,0.0,2.0
0.3,2.1666666666666665,3.0
0.4,2.1403508771929824,2.2777777777777777
0.5,2.31981981981982,2.3225806451612905
0.6,2.5321637426900585,2.3393939393939394
0.7,2.678986272439282,2.4084084084084085
0.7999999999999999,2.8574231523871814,2.460912052117264
0.8999999999999999,3.0282131661442007,2.544689800210305
0.9999999999999999,3.1959130716834254,2.657703488372093
1.0999999999999999,3.3994962216624685,2.752922422954304
1.2,3.6778757432848064,2.9081632653061225
1.3,3.9664024810475533,3.08675799086758
1.4,4.287640449438202,3.2787598585803646
1.5,4.657074340527578,3.4889765606869343
1.5999999999999999,5.017041996348143,3.687883749488334
1.7,5.352399145971457,3.8663033605812895
1.8,5.610921501706485,4.02104061327679
1.9,5.91205908075017,4.208894878706199
2.0,6.246294924045943,4.421517744424183
