file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
txs2358+209_lc_liner.csv,3,5,0.9299051727737488,11.823028982313774,2.7966677756453864,14.178171774469229,0.9693603296900197,18.985412694111105
