RR,DET,DEratio,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.05112201561065197,0.8464776873421275,16.55798734128457,6.362869198312236,69,0.014492753623188406,2.2704372996439894,0.9084339040134718,7.432261768082664,89.891689373297,528,0.001893939393939394
