RR,DET,DEratio,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.04848639991598404,0.4486259645322864,9.252614450849181,2.6364359586316626,17,0.058823529411764705,1.0764741855481617,0.5901583863544064,3.167090446785325,37.92644736842105,552,0.0018115942028985507
