epsilon,TT,L
0.1,15.806722689075631,64.5
0.2,21.627906976744185,69.0909090909091
0.3,22.3,62.69767441860465
0.4,25.49325626204239,63.82692307692308
0.5,27.6,63.226890756302524
0.6,28.695957820738137,59.970588235294116
0.7,29.741438356164384,58.06711409395973
0.7999999999999999,29.81331168831169,54.616766467065865
0.8999999999999999,30.02170542635659,50.0
0.9999999999999999,26.133838383838384,33.76973684210526
1.0999999999999999,24.32272228320527,27.455
1.2,22.797709923664122,23.046783625730995
1.3,21.53801652892562,19.875
1.4,21.03985507246377,17.751545117428925
1.5,21.803571428571427,17.330148619957537
1.5999999999999999,23.373768472906406,18.44400785854617
1.7,25.381625441696112,19.68022181146026
1.8,28.275435637998875,21.847711267605632
1.9,28.26618705035971,20.715384615384615
2.0,27.33410351201479,19.091628213579433
