RR,DET,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.0502400548696845,0.3971331058020478,3.952445652173913,30,0.03333333333333333,1.8146389245883974,0.6067576791808874,4.165417057169634,49.23688936781609,540,0.001851851851851852
