epsilon,TT,L
0.1,0.0,0.0
0.2,0.0,0.0
0.3,0.0,0.0
0.4,0.0,0.0
0.5,2.3846153846153846,2.0
0.6,2.278688524590164,2.380952380952381
0.7,2.5,2.34
0.7999999999999999,2.5985130111524164,2.4607843137254903
0.8999999999999999,2.928921568627451,2.6646341463414633
0.9999999999999999,3.2261904761904763,2.7737226277372264
1.0999999999999999,3.5791505791505793,3.0359897172236505
1.2,3.9595435684647304,3.263779527559055
1.3,4.378280542986426,3.545602605863192
1.4,4.901865369018654,3.9654178674351583
1.5,5.499248120300752,4.371612903225807
1.5999999999999999,6.054929577464788,4.653579676674365
1.7,6.776785714285714,5.170542635658915
1.8,7.580997949419002,5.676972281449894
1.9,8.165009940357853,6.2175732217573225
2.0,8.836387434554974,6.786458333333333
