RR,DET,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.05067318176061972,0.4587346092892844,3.1568791946308723,20,0.05,1.3224798863835368,0.6482384493477996,3.6875866851595007,39.27548138639281,569,0.0017574692442882249
