epsilon,TT,L
0.1,2.108974358974359,11.235294117647058
0.2,4.109756097560975,7.804597701149425
0.3,5.167407407407407,6.29296875
0.4,5.7428087986463625,5.560931899641577
0.5,6.22673031026253,4.907317073170732
0.6,7.070304975922953,5.111553784860558
0.7,8.23176532769556,5.694401244167962
0.7999999999999999,9.180452865064694,6.258815701929475
0.8999999999999999,9.596870496191064,6.444767441860465
0.9999999999999999,9.458857348185411,6.422820512820513
1.0999999999999999,9.42953667953668,6.377945550217341
1.2,9.363623292595255,6.270867098865478
1.3,9.368552303451896,6.264352962894591
1.4,9.63565986728926,6.4911944202266785
1.5,9.866499028460396,6.633570504527814
1.5999999999999999,10.052963160704751,6.7555354722096705
1.7,10.418327908869,6.985407725321888
1.8,10.79557418600117,7.207292093404343
1.9,11.119666916167665,7.382851185822257
2.0,11.497467438494935,7.574327689243028
