file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
pks1622-253_lc_liner.csv,12,6,0.8576300629027926,4.871830609685417,1.9451825930770272,6.6115425038015925,0.8945918015845676,13.250596950972714
