epsilon,TT,L
0.1,0.0,0.0
0.2,0.0,2.0
0.3,2.15625,2.230769230769231
0.4,2.231707317073171,2.297872340425532
0.5,2.468384074941452,2.356164383561644
0.6,2.766490765171504,2.467741935483871
0.7,3.0665044606650445,2.7666034155597723
0.7999999999999999,3.418539325842697,2.9745454545454546
0.8999999999999999,3.6887335526315788,3.1514644351464436
0.9999999999999999,3.9509653692920623,3.3339449541284405
1.0999999999999999,4.259,3.5239005736137665
1.2,4.550961339673351,3.689117199391172
1.3,4.901043540842029,3.86624
1.4,5.217768660249329,4.085517241379311
1.5,5.536246136555212,4.250832144555397
1.5999999999999999,5.918398571975009,4.4712403262915705
1.7,6.284784377542717,4.750660626651567
1.8,6.746451403185611,5.0755271344624955
1.9,7.216221744911527,5.408607350096712
2.0,7.735176321187848,5.772034156755108
