RR,DET,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.04542936288088643,0.47059620596205964,3.6139438085327784,30,0.03333333333333333,1.609826748519563,0.649390243902439,4.073523161920952,44.32468091208949,570,0.0017543859649122807
