epsilon,TT,L
0.1,2.1666666666666665,5.2
0.2,2.606060606060606,4.230769230769231
0.3,3.217391304347826,4.568965517241379
0.4,3.4086294416243654,3.9172413793103447
0.5,3.87593423019432,4.107142857142857
0.6,4.015384615384615,3.874698795180723
0.7,4.041070317361544,3.6926605504587156
0.7999999999999999,4.076636288318144,3.610494450050454
0.8999999999999999,4.056401579244219,3.4262717321313585
0.9999999999999999,4.108246367914877,3.3660477453580904
1.0999999999999999,4.148975221780361,3.314410480349345
1.2,4.276788957500908,3.341862117981521
1.3,4.466813937142283,3.449801474758934
1.4,4.664231096006797,3.5669801140743025
1.5,4.97558954268063,3.7835147332094503
1.5999999999999999,5.313392250169953,3.9892186413169486
1.7,5.693260842078645,4.252741459299873
1.8,6.063976261127596,4.508748055987558
1.9,6.509816231023856,4.828078908554573
2.0,6.9790567190711625,5.1274984591001145
