RR,DET,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.03911800554016621,0.318830727396329,2.5080213903743314,14,0.07142857142857142,0.9200790326228728,0.4992068887378201,2.9730094466936574,39.523792093704245,475,0.002105263157894737
