epsilon,TT,L
0.1,11.024390243902438,48.85333333333333
0.2,18.523936170212767,59.11864406779661
0.3,23.232451093210585,58.51176470588236
0.4,25.98913043478261,40.398753894081
0.5,26.64332784184514,30.60460652591171
0.6,26.38907619689818,25.92587601078167
0.7,26.009486607142858,22.16860465116279
0.7999999999999999,24.645563976816764,19.13771186440678
0.8999999999999999,24.21750465549348,17.557755775577558
0.9999999999999999,23.2731737262124,15.869842620161632
1.0999999999999999,23.896946564885496,15.985925925925926
1.2,25.108646332240987,16.426519706078825
1.3,26.370228091236495,17.077455919395465
1.4,27.13377696190913,17.29011249259917
1.5,27.96419098143236,17.86752503576538
1.5999999999999999,28.42174004634506,18.00216684723727
1.7,28.721932638331996,18.100462487153134
1.8,29.305886879569066,18.28201368523949
1.9,29.8108453532956,18.493428637306895
2.0,30.388538380651944,18.787557908669754
