file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
b2_1215+30_lc_liner.csv,1,4,0.7484976719355301,3.6636160386734873,1.6321828112639427,3.9720956808433754,0.6603191875226696,15.296545472429749
