RR,DET,DEratio,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.05061862244897959,0.7049262945697367,13.926224390643153,4.374511336982017,58,0.017241379310344827,1.7927316266804592,0.8108857250850448,5.545885394226627,61.31390783219673,560,0.0017857142857142857
