RR,DET,DEratio,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.04735824306597969,0.5318865410241767,11.231129083128153,3.0402611534276387,13,0.07692307692307693,1.3572224272540907,0.6501047020750048,3.531540847983454,47.56860966205489,471,0.0021231422505307855
